"","i","j","t","prob","collabType"
"246","11","30","2","0.00398717063519278","INTERNATIONAL"
"247","11","31","2","0.0339472332307681","INTERNATIONAL"
"248","11","33","2","0.0339472332307681","INTERNATIONAL"
"249","11","34","2","0.00262779112592094","INTERNATIONAL"
"250","11","35","2","0.000405537408068889","INTERNATIONAL"
"251","11","36","2","0.000405537408068889","INTERNATIONAL"
"252","11","37","2","0.00172821107749668","INTERNATIONAL"
"253","11","42","2","0.000405537408068889","INTERNATIONAL"
"254","11","44","2","0.309365720838176","INTERNATIONAL"
"255","11","45","2","0.000405537408068889","INTERNATIONAL"
"256","11","47","2","0.000405537408068889","INTERNATIONAL"
"257","11","48","2","0.000405537408068889","INTERNATIONAL"
"258","11","49","2","0.000405537408068889","INTERNATIONAL"
"259","11","63","2","0.000405537408068889","INTERNATIONAL"
"260","11","68","2","0.000405537408068889","INTERNATIONAL"
"261","11","72","2","0.000405537408068889","INTERNATIONAL"
"262","11","73","2","0.000405537408068889","INTERNATIONAL"
"263","11","75","2","0.000405537408068889","INTERNATIONAL"
"264","11","83","2","0.000405537408068889","INTERNATIONAL"
"265","11","85","2","0.000405537408068889","INTERNATIONAL"
"266","11","88","2","0.000405537408068889","INTERNATIONAL"
"267","11","90","2","0.00338410485813493","INTERNATIONAL"
"268","11","93","2","0.000405537408068889","INTERNATIONAL"
"269","11","96","2","0.000405537408068889","INTERNATIONAL"
"270","11","98","2","0.000405537408068889","INTERNATIONAL"
"271","12","2","2","0.000611123678492719","REGIONAL"
"272","12","15","2","0.00102343245398648","REGIONAL"
"273","12","16","2","0.000611123678492719","REGIONAL"
"274","12","18","2","0.000611123678492719","REGIONAL"
"275","12","19","2","0.0503010459328246","REGIONAL"
"276","12","20","2","0.000611123678492719","REGIONAL"
"277","12","21","2","0.0503010459328246","REGIONAL"
"278","12","26","2","0.000611123678492719","REGIONAL"
"279","12","32","2","0.00395548595912355","REGIONAL"
"280","12","40","2","0.00599756355796168","REGIONAL"
"281","12","43","2","0.00395548595912355","REGIONAL"
"282","12","46","2","0.000611123678492719","REGIONAL"
"283","12","50","2","0.00395548595912355","REGIONAL"
"284","12","51","2","0.000611123678492719","REGIONAL"
"285","12","52","2","0.000611123678492719","REGIONAL"
"286","12","53","2","0.000611123678492719","REGIONAL"
"287","12","54","2","0.000611123678492719","REGIONAL"
"288","12","57","2","0.000611123678492719","REGIONAL"
"289","12","58","2","0.000611123678492719","REGIONAL"
"290","12","60","2","0.000611123678492719","REGIONAL"
"291","12","62","2","0.00395548595912355","REGIONAL"
"292","12","64","2","0.000611123678492719","REGIONAL"
"293","12","66","2","0.000611123678492719","REGIONAL"
"294","12","67","2","0.000611123678492719","REGIONAL"
"295","12","69","2","0.000611123678492719","REGIONAL"
"296","12","70","2","0.000611123678492719","REGIONAL"
"297","12","71","2","0.000611123678492719","REGIONAL"
"298","12","74","2","0.000611123678492719","REGIONAL"
"299","12","76","2","0.000611123678492719","REGIONAL"
"300","12","77","2","0.000611123678492719","REGIONAL"
"301","12","79","2","0.000611123678492719","REGIONAL"
"302","12","80","2","0.000611123678492719","REGIONAL"
"303","12","82","2","0.000611123678492719","REGIONAL"
"304","12","84","2","0.000611123678492719","REGIONAL"
"305","12","89","2","0.000611123678492719","REGIONAL"
"306","12","91","2","0.00260257796332779","REGIONAL"
"307","12","92","2","0.00509197725741705","REGIONAL"
"308","12","95","2","0.000611123678492719","REGIONAL"
"309","12","97","2","0.000611123678492719","REGIONAL"
"310","12","99","2","0.000611123678492719","REGIONAL"
"311","13","1","2","0.000247715256231073","NATIONAL"
"312","13","3","2","0.00171798417887524","NATIONAL"
"313","13","4","2","0.000247715256231073","NATIONAL"
"314","13","5","2","0.0210104266607417","NATIONAL"
"315","13","6","2","0.000247715256231073","NATIONAL"
"316","13","7","2","0.000247715256231073","NATIONAL"
"317","13","8","2","0.00041494390293212","NATIONAL"
"318","13","9","2","0.000247715256231073","NATIONAL"
"319","13","10","2","0.000247715256231073","NATIONAL"
"320","13","22","2","0.0210104266607417","NATIONAL"
"321","13","29","2","0.000247715256231073","NATIONAL"
"322","13","38","2","0.00595940641707541","NATIONAL"
"323","13","39","2","0.00105015187661356","NATIONAL"
"324","13","55","2","0.0210104266607417","NATIONAL"
